"153 -> SAN SEBASTIAN DE LOS REYES - MANUEL DE FALLA-",40.55180926305628,-3.6443096544399958
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUES VALDAVIA",40.54476280922336,-3.642966710695858
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUES VALDAVIA",40.54634566536043,-3.6498905053336044
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUES VALDAVIA",40.542892667556494,-3.639051835883423
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUES VALDAVIA",40.54079748045276,-3.6367174193590257
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUES VALDAVIA",40.54616012948192,-3.64602696030601
"153 -> SAN SEBASTIAN DE LOS REYES - MARQUESA VIUDA",40.54127767055834,-3.632943154862926
"153 -> SAN SEBASTIAN DE LOS REYES - P CASTELLANA-HO",40.48061116933669,-3.685157869952758
"153 -> SAN SEBASTIAN DE LOS REYES - PZA.UNIVERSIDAD",40.55476687196406,-3.6340504910369074
"154 -> MADRID - AGUSTIN DE FOXA-CHAMART",40.47177949301736,-3.682602611080128
"154 -> MADRID - AV.BAUNATAL-PZA.ANDRES CABALLE",40.55264104110648,-3.630711608316386
"154 -> MADRID - AV.BAUNATAL-PZA.ANDRES CABALLE",40.552670450996985,-3.630274885114303
"154 -> MADRID - AV.COLMENAR VIEJO-NTRA.SRA.CARM",40.54721340628365,-3.631499185115467
"154 -> MADRID - AV.EUROPA-P.EMPRESARIAL LA MORALE",40.52068214431665,-3.6589450626828737
"154 -> MADRID - AV.OLIMPICA-C.C.LA VE",40.53521952059269,-3.6369834204489973
"154 -> MADRID - AV.OLIMPICA-PABELLON DEPORTI",40.53645894700618,-3.6327561088276603
"154 -> MADRID - AV.PLAZA DE TOROS-EST.REYES CATOLIC",40.55057984819982,-3.623735930471392
"154 -> MADRID - AV.SIERRA-CERVANT",40.55040466712428,-3.6327574435455006
"154 -> MADRID - C.FUENCARRAL ALCOBENDAS-ISABEL COLBR",40.515709350434214,-3.6714443311678124
"154 -> MADRID - CTRA.FUENCARRAL A ALCOBENDAS S",40.51313267837986,-3.6791737444199604
"154 -> MADRID - CTRA.FUENCARRAL A ALCOBENDAS S",40.5137810731681,-3.677681186064189
"154 -> MADRID - CTRA.FUENCARRAL A ALCOBENDAS-M",40.5167738789042,-3.669637062726536
"154 -> MADRID - CTRA.FUENCARRAL-SAN RAFA",40.52306049411818,-3.6589447418661982
"154 -> MADRID - CTRA.IRUN-CONCESIONAR",40.533769141614584,-3.641857975544411
"154 -> MADRID - CTRA.M603-METALURG",40.53008779297195,-3.649331984629707
"154 -> MADRID - CTRA.M603-POL.IND.CALABOZ",40.52609184893276,-3.6550075765582637
"154 -> MADRID - FCO.CHICO MENDES-C.C.PLANET ALCOBEND",40.52567287279574,-3.6526304839415875
"154 -> MADRID - LIBERTAD-JULIAN BAENA CAST",40.53955549206358,-3.636493107314324
"154 -> MADRID - LLANO CASTELLANO-FCO.SANC",40.486290657728304,-3.684507675182502
"154 -> MADRID - LLANO CASTELLANO-FCO.SANC",40.48563569902167,-3.684052658896659
